1 2 3
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 16
4 8 16
5 7 17
5 9 18
6 15 19
7 15 18
8 13 14
9 10 17
11 16 19
12 14 19
13 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 16
4 8 16
5 7 17
5 9 18
6 17 18
7 16 19
8 17 19
9 10 14
11 13 15
12 13 19
14 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 16
4 8 16
5 7 17
5 9 18
6 18 19
7 15 18
8 14 17
9 10 19
11 15 19
12 13 14
13 16 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 16
4 8 16
5 7 17
5 9 18
6 18 19
7 15 18
8 14 19
9 10 17
11 16 19
12 13 14
13 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 16
4 8 17
5 7 15
5 9 18
6 16 18
7 16 17
8 11 19
9 13 14
10 14 19
12 13 19
15 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 16
4 8 17
5 7 15
5 9 18
6 16 18
7 17 18
8 11 19
9 13 19
10 14 19
12 13 14
15 16 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 16
4 8 17
5 7 15
5 9 18
6 16 19
7 16 17
8 11 18
9 13 14
10 14 19
12 15 19
13 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 16
4 8 17
5 7 15
5 9 18
6 16 19
7 16 17
8 11 19
9 13 14
10 14 18
12 17 19
13 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 16
4 8 17
5 7 15
5 9 18
6 16 19
7 16 18
8 11 19
9 13 14
10 18 19
12 14 17
13 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 16
4 8 17
5 7 15
5 9 18
6 16 19
7 17 18
8 11 19
9 13 17
10 14 16
12 14 19
13 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 16
4 8 17
5 7 15
5 9 18
6 16 19
7 17 19
8 11 18
9 13 17
10 14 16
12 15 19
13 14 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 16
4 8 17
5 7 15
5 9 18
6 16 19
7 18 19
8 11 19
9 13 17
10 16 18
12 14 17
13 14 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 16
4 8 17
5 7 16
5 9 18
6 18 19
7 15 17
8 14 18
9 11 19
10 14 19
12 13 15
13 16 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 16
4 8 17
5 7 16
5 9 18
6 18 19
7 15 17
8 14 19
9 11 19
10 14 18
12 13 17
13 15 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 16
4 8 17
5 7 18
5 9 19
6 15 16
7 15 19
8 13 14
9 13 18
10 18 19
11 16 17
12 14 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 16
4 8 17
5 7 18
5 9 19
6 15 16
7 16 17
8 13 18
9 13 14
10 14 19
11 15 19
12 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 16
4 8 17
5 7 18
5 9 19
6 15 16
7 16 19
8 13 18
9 13 14
10 18 19
11 15 17
12 14 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 16
4 8 17
5 7 18
5 9 19
6 15 16
7 17 19
8 13 19
9 13 18
10 14 18
11 16 17
12 14 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 16
4 8 17
5 7 18
5 9 19
6 15 18
7 15 19
8 13 14
9 17 18
10 16 19
11 13 16
12 14 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 16
4 8 17
5 7 18
5 9 19
6 15 18
7 16 17
8 13 16
9 14 15
10 14 19
11 13 19
12 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 16
4 8 17
5 7 18
5 9 19
6 15 18
7 16 17
8 13 19
9 14 18
10 14 19
11 13 16
12 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 16
4 8 17
5 7 18
5 9 19
6 15 18
7 17 19
8 13 19
9 17 18
10 14 16
11 13 16
12 14 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 16
4 8 17
5 7 18
5 9 19
6 15 19
7 15 16
8 13 14
9 14 17
10 16 18
11 17 19
12 13 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 16
4 8 17
5 7 18
5 9 19
6 15 19
7 15 16
8 13 14
9 14 18
10 18 19
11 16 17
12 13 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 16
4 8 17
5 7 18
5 9 19
6 15 19
7 16 17
8 13 18
9 14 18
10 14 19
11 15 16
12 13 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 16
4 8 17
5 7 18
5 9 19
6 15 19
7 17 19
8 13 16
9 15 18
10 14 18
11 16 17
12 13 14

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 12 16
4 8 17
5 7 18
5 9 19
6 15 19
7 17 19
8 13 18
9 17 18
10 14 16
11 15 16
12 13 14

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 13 16
4 8 14
5 7 17
5 13 18
6 9 12
7 10 19
8 17 18
9 17 19
11 15 16
12 15 19
14 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 13 16
4 8 14
5 7 17
5 15 16
6 9 18
7 10 19
8 12 17
9 12 19
11 15 18
13 17 19
14 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 13 16
4 8 14
5 7 17
5 15 16
6 9 18
7 10 19
8 12 18
9 12 19
11 18 19
13 15 17
14 16 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 13 16
4 8 14
5 7 17
5 15 18
6 9 18
7 10 19
8 12 16
9 15 17
11 16 19
12 13 19
14 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 13 16
4 8 14
5 7 17
5 15 18
6 9 18
7 10 19
8 12 17
9 17 19
11 15 16
12 13 19
14 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 13 16
4 8 14
5 7 17
5 15 18
6 9 19
7 10 18
8 12 19
9 17 18
11 16 19
12 14 16
13 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 13 16
4 8 14
5 7 17
5 18 19
6 9 18
7 10 19
8 17 18
9 17 19
11 15 16
12 13 15
12 14 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 13 16
4 8 17
5 7 15
5 14 16
6 9 18
7 12 18
8 11 19
9 12 17
10 16 19
13 14 19
15 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 13 16
4 8 17
5 7 15
5 14 16
6 9 18
7 12 18
8 11 19
9 12 19
10 18 19
13 14 17
15 16 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 13 16
4 8 17
5 7 15
5 14 18
6 9 18
7 12 16
8 11 19
9 14 17
10 16 19
12 13 19
15 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 13 16
4 8 17
5 7 15
5 14 18
6 9 18
7 12 16
8 11 19
9 14 19
10 18 19
12 13 17
15 16 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 13 16
4 8 17
5 7 15
5 16 17
6 9 18
7 16 19
8 11 19
9 12 14
10 12 18
13 17 19
14 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 13 16
4 8 17
5 7 15
5 16 17
6 9 18
7 18 19
8 11 19
9 12 19
10 12 18
13 14 17
14 15 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 13 16
4 8 17
5 7 15
5 16 18
6 9 18
7 16 17
8 11 19
9 12 14
10 14 19
12 13 19
15 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 13 16
4 8 17
5 7 15
5 16 18
6 9 19
7 16 17
8 11 18
9 12 14
10 14 19
12 15 19
13 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 13 16
4 8 17
5 7 15
5 16 18
6 9 19
7 17 19
8 11 18
9 12 17
10 14 16
12 15 19
13 14 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 13 16
4 8 17
5 7 15
5 17 18
6 9 18
7 16 19
8 11 19
9 14 17
10 12 16
12 13 19
14 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 13 16
4 8 17
5 7 15
5 17 18
6 9 18
7 18 19
8 11 19
9 17 19
10 12 16
12 13 14
14 15 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 13 16
4 8 17
5 7 15
5 18 19
6 9 18
7 16 17
8 11 19
9 14 19
10 14 18
12 13 17
12 15 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 13 16
4 8 17
5 7 15
5 18 19
6 9 18
7 17 18
8 11 19
9 17 19
10 14 16
12 13 14
12 15 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 13 16
4 8 17
5 7 18
5 14 15
6 9 19
7 12 16
8 12 19
9 14 17
10 16 18
11 17 19
13 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 13 16
4 8 17
5 7 18
5 14 15
6 9 19
7 12 17
8 12 19
9 17 18
10 14 16
11 16 19
13 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 13 16
4 8 17
5 7 18
5 14 15
6 9 19
7 12 19
8 12 16
9 15 18
10 18 19
11 16 17
13 14 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 13 16
4 8 17
5 7 18
5 14 17
6 9 19
7 12 19
8 18 19
9 17 18
10 12 16
11 15 16
13 14 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 13 16
4 8 17
5 7 18
5 14 19
6 9 19
7 12 17
8 18 19
9 17 18
10 14 16
11 15 16
12 13 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 13 16
4 8 17
5 7 18
5 15 16
6 9 19
7 15 19
8 12 14
9 12 17
10 16 18
11 17 19
13 14 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 13 16
4 8 17
5 7 18
5 15 16
6 9 19
7 15 19
8 12 14
9 12 18
10 18 19
11 16 17
13 14 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 13 16
4 8 17
5 7 18
5 15 16
6 9 19
7 16 17
8 12 18
9 12 14
10 14 19
11 15 19
13 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 13 16
4 8 17
5 7 18
5 15 16
6 9 19
7 16 17
8 12 19
9 12 14
10 14 18
11 17 19
13 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 13 16
4 8 17
5 7 18
5 15 19
6 9 19
7 17 19
8 12 18
9 17 18
10 14 16
11 15 16
12 13 14

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 13 16
4 8 17
5 7 18
5 16 17
6 9 19
7 17 19
8 18 19
9 12 18
10 12 14
11 15 16
13 14 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 14 16
4 8 16
5 7 17
5 14 18
6 17 19
7 9 12
8 17 18
9 10 19
11 13 15
12 15 19
13 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 14 16
4 8 16
5 7 17
5 14 18
6 18 19
7 9 12
8 17 18
9 10 19
11 15 19
12 13 15
13 16 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 14 16
4 8 16
5 7 17
5 15 18
6 15 19
7 9 18
8 12 13
9 10 17
11 16 19
12 14 19
13 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 14 16
4 8 16
5 7 17
5 15 18
6 18 19
7 9 18
8 12 17
9 10 19
11 15 19
12 13 14
13 16 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 14 16
4 8 16
5 7 17
5 15 18
6 18 19
7 9 18
8 12 19
9 10 17
11 16 19
12 13 14
13 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 14 16
4 8 16
5 7 17
5 16 18
6 17 18
7 9 19
8 17 19
9 10 12
11 13 15
12 13 19
14 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 14 16
4 8 16
5 7 17
5 18 19
6 17 18
7 9 19
8 17 19
9 10 18
11 13 15
12 13 16
12 14 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 14 16
4 8 17
5 7 15
5 16 17
6 16 18
7 9 18
8 11 19
9 12 13
10 12 19
13 14 19
15 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 14 16
4 8 17
5 7 15
5 16 17
6 16 18
7 9 19
8 11 18
9 12 13
10 12 19
13 15 19
14 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 14 16
4 8 17
5 7 15
5 16 17
6 18 19
7 9 18
8 11 19
9 12 19
10 12 18
13 14 17
13 15 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 14 16
4 8 17
5 7 15
5 16 18
6 16 19
7 9 17
8 11 19
9 12 13
10 14 18
12 17 19
13 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 14 16
4 8 17
5 7 15
5 16 18
6 16 19
7 9 18
8 11 19
9 12 13
10 18 19
12 14 17
13 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 14 16
4 8 17
5 7 15
5 16 18
6 18 19
7 9 17
8 11 19
9 12 19
10 14 18
12 13 17
13 15 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 14 16
4 8 17
5 7 15
5 16 18
6 18 19
7 9 18
8 11 19
9 12 17
10 16 19
12 13 14
13 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 14 16
4 8 17
5 7 15
5 16 18
6 18 19
7 9 19
8 11 18
9 12 17
10 16 19
12 13 15
13 14 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 14 16
4 8 17
5 7 15
5 17 18
6 16 18
7 9 18
8 11 19
9 13 19
10 12 19
12 13 14
15 16 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 14 16
4 8 17
5 7 15
5 17 18
6 16 19
7 9 18
8 11 19
9 13 17
10 12 16
12 14 19
13 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 14 16
4 8 17
5 7 15
5 17 18
6 16 19
7 9 19
8 11 18
9 13 17
10 12 16
12 15 19
13 14 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 14 16
4 8 17
5 7 16
5 15 18
6 15 19
7 9 19
8 12 13
9 11 17
10 16 18
12 17 19
13 14 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 14 16
4 8 17
5 7 16
5 15 18
6 18 19
7 9 17
8 12 19
9 11 19
10 14 18
12 13 17
13 15 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 14 16
4 8 17
5 7 16
5 15 18
6 18 19
7 9 19
8 12 19
9 11 17
10 16 18
12 13 17
13 14 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 14 16
4 8 17
5 7 18
5 14 15
6 16 19
7 9 12
8 12 19
9 13 17
10 16 18
11 17 19
13 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 14 16
4 8 17
5 7 18
5 14 15
6 18 19
7 9 12
8 12 19
9 17 19
10 16 18
11 13 17
13 15 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 14 16
4 8 17
5 7 18
5 14 19
6 16 18
7 9 12
8 18 19
9 13 17
10 16 19
11 13 15
12 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 14 16
4 8 17
5 7 18
5 14 19
6 16 19
7 9 12
8 18 19
9 13 17
10 16 18
11 15 17
12 13 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 14 16
4 8 17
5 7 18
5 15 16
6 15 18
7 9 17
8 12 13
9 12 19
10 14 19
11 13 19
16 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 14 16
4 8 17
5 7 18
5 15 16
6 15 19
7 9 19
8 12 13
9 12 17
10 16 18
11 17 19
13 14 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 14 16
4 8 17
5 7 18
5 15 16
6 15 19
7 9 19
8 12 13
9 12 18
10 18 19
11 16 17
13 14 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 14 16
4 8 17
5 7 18
5 15 16
6 16 18
7 9 17
8 12 19
9 12 13
10 14 19
11 13 19
15 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 14 16
4 8 17
5 7 18
5 15 16
6 16 18
7 9 19
8 12 19
9 12 13
10 18 19
11 13 17
14 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 14 16
4 8 17
5 7 18
5 15 16
6 16 19
7 9 17
8 12 18
9 12 13
10 14 19
11 15 19
13 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 14 16
4 8 17
5 7 18
5 15 16
6 16 19
7 9 17
8 12 19
9 12 13
10 14 18
11 17 19
13 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 14 16
4 8 17
5 7 18
5 15 16
6 18 19
7 9 17
8 12 18
9 12 19
10 14 19
11 13 15
13 16 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 14 16
4 8 17
5 7 18
5 15 16
6 18 19
7 9 19
8 12 18
9 12 17
10 16 19
11 13 15
13 14 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 14 16
4 8 17
5 7 18
5 15 16
6 18 19
7 9 19
8 12 19
9 12 17
10 16 18
11 13 17
13 14 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 14 16
4 8 17
5 7 18
5 15 19
6 15 16
7 9 19
8 12 13
9 13 18
10 18 19
11 16 17
12 14 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 14 16
4 8 17
5 7 18
5 15 19
6 15 18
7 9 19
8 12 13
9 17 18
10 16 19
11 13 16
12 14 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 14 16
4 8 17
5 7 18
5 15 19
6 16 18
7 9 17
8 12 18
9 13 19
10 14 19
11 13 15
12 16 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 14 16
4 8 17
5 7 18
5 15 19
6 16 18
7 9 19
8 12 16
9 13 15
10 18 19
11 13 17
12 14 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 14 16
4 8 17
5 7 18
5 15 19
6 16 18
7 9 19
8 12 18
9 13 17
10 16 19
11 13 15
12 14 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 14 16
4 8 17
5 7 18
5 15 19
6 16 19
7 9 17
8 12 18
9 13 18
10 14 19
11 15 16
12 13 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 14 16
4 8 17
5 7 18
5 15 19
6 18 19
7 9 17
8 12 16
9 15 18
10 14 19
11 13 16
12 13 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 14 16
4 8 17
5 7 18
5 16 17
6 15 16
7 9 19
8 13 18
9 12 13
10 12 19
11 15 19
14 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 14 16
4 8 17
5 7 18
5 16 17
6 15 19
7 9 19
8 13 18
9 12 18
10 12 19
11 15 16
13 14 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 14 16
4 8 17
5 7 18
5 16 19
6 15 16
7 9 19
8 13 18
9 12 13
10 18 19
11 15 17
12 14 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 14 16
4 8 17
5 7 18
5 16 19
6 16 18
7 9 17
8 18 19
9 12 13
10 14 19
11 13 15
12 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 14 16
4 8 17
5 7 18
5 16 19
6 18 19
7 9 17
8 16 18
9 12 15
10 14 19
11 13 15
12 13 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 14 16
4 8 17
5 7 18
5 17 19
6 15 16
7 9 19
8 13 19
9 13 18
10 12 18
11 16 17
12 14 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 14 16
4 8 17
5 7 18
5 17 19
6 15 18
7 9 19
8 13 19
9 17 18
10 12 16
11 13 16
12 14 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 14 16
4 8 17
5 7 18
5 17 19
6 15 19
7 9 19
8 13 18
9 17 18
10 12 16
11 15 16
12 13 14

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 14 16
4 8 17
5 7 18
5 17 19
6 16 19
7 9 17
8 18 19
9 13 18
10 12 14
11 15 16
12 13 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 16 17
4 8 14
5 7 16
5 15 17
6 15 18
7 10 19
8 12 13
9 11 18
9 12 19
13 16 19
14 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 16 17
4 8 14
5 7 16
5 15 17
6 17 18
7 10 18
8 12 19
9 11 19
9 12 13
13 14 19
15 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 16 17
4 8 14
5 7 16
5 15 17
6 17 18
7 10 19
8 12 18
9 11 19
9 12 13
13 15 19
14 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 16 17
4 8 14
5 7 16
5 15 17
6 18 19
7 10 18
8 12 19
9 11 19
9 12 18
13 14 17
13 15 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 16 17
4 8 14
5 7 16
5 15 18
6 17 19
7 10 18
8 12 19
9 11 19
9 13 18
12 14 17
13 15 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 16 17
4 8 14
5 7 16
5 17 18
6 15 17
7 10 18
8 13 19
9 11 19
9 12 13
12 14 19
15 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 10
1 11 12
2 4 13
2 11 14
3 10 15
3 16 17
4 8 14
5 7 16
5 17 18
6 15 17
7 10 19
